"HUC8","Site_Num","BFI","Temp_C","Precip_MM","AET_MM","Elevation_M","SOIL_A_PERCENT","SOIL_C_PERCENT","LC_OPEN_WATER_PERCENT","LC_DEVELOPED_LOW_INTENSITY_PERCENT","LC_EVERGREEN_FOREST_PERCENT","LC_HERBACEOUS_PERCENT","BFI.log","Predicted_BFI"
15030107,9529440,0.280970896333801,23.09,106.44,141.633270263672,41.38,0.41,0.2007,0.0225,0.027,0,0.0258,-0.939650742675872,0.556900505685626
15030107,9529440,0.814325648414809,23.42,69.86,73.5848922729492,41.38,0.41,0.2007,0.0225,0.027,0,0.0258,1.47836600413157,0.406289758903991
15030107,9529440,0.514019084319861,24.03,60.7,69.7448043823242,41.38,0.41,0.2007,0.0225,0.027,0,0.0258,0.0560910388112489,0.238254202726997
15030107,9529440,0.583937347888175,23.52,53.15,78.1531677246094,41.38,0.41,0.2007,0.0225,0.027,0,0.0258,0.338957841100455,0.375113705010024
15030107,9529440,0.647270974631575,23.6,81.81,116.059211730957,41.38,0.41,0.2007,0.0225,0.027,0,0.0258,0.607064895237255,0.896232638566378
15030107,9529440,0.609426303557912,24.53,13.33,41.976936340332,41.38,0.41,0.2007,0.0225,0.027,0,0.0258,0.444901353905366,0.6347796617755
15070201,9529360,0.63113532506231,21.64,207.23,162.428955078125,43.07,0.4201,0.164,3e-04,0.0029,0,0.0352,0.537090458628424,0.698483990073819
15070201,9529240,0.540442780123389,20.64,108.91,110.847839355469,44.07,0.4201,0.164,3e-04,0.0029,0,0.0352,0.162125306329757,0.516330347557114
15070201,9529240,0.509837727444836,22.3,95.9,107.357116699219,44.07,0.4201,0.164,3e-04,0.0029,0,0.0352,0.0393559888467689,0.671557079074215
15070201,9529240,0.664122571207378,22.23,76.38,62.7776222229004,44.07,0.4201,0.164,3e-04,0.0029,0,0.0352,0.681720429483499,0.68683153252598
15070201,9529240,0.651672387962441,23.11,120.79,123.446067810059,44.07,0.4201,0.164,3e-04,0.0029,0,0.0352,0.626398512371468,0.617600238159029
15070201,9529240,0.501753521320623,22.97,129.92,164.03239440918,44.07,0.4201,0.164,3e-04,0.0029,0,0.0352,0.00701411403892978,0.713080953945994
15070201,9529160,0.672136592064509,21.89,108.08,126.316749572754,46.26,0.4201,0.164,3e-04,0.0029,0,0.0352,0.717864499440799,0.540560148287618
15070201,9529160,0.690902565737844,22.5,77.62,88.7374954223633,46.26,0.4201,0.164,3e-04,0.0029,0,0.0352,0.804342260673446,0.744783978842839
15070201,9529160,0.832877958322976,22.23,137.28,139.293411254883,46.26,0.4201,0.164,3e-04,0.0029,0,0.0352,1.60616278881149,0.488957615764643
15070201,9529160,0.723737503464911,21.09,126.76,147.371780395508,46.26,0.4201,0.164,3e-04,0.0029,0,0.0352,0.963077274233469,0.577165927207436
15070201,9529160,0.706429452826927,22.23,76.38,62.7776222229004,46.26,0.4201,0.164,3e-04,0.0029,0,0.0352,0.878105367142573,0.583688533188406
15070201,9529160,0.63057117297436,22.38,87.37,82.3310165405273,46.26,0.4201,0.164,3e-04,0.0029,0,0.0352,0.534667930271645,0.618541093090046
15070101,9519500,0.202742790121523,20.35,390.52,192.390785569411,228.88,0.4428,0.1236,8e-04,0.0084,0,0.1364,-1.36923921735733,0.0500590377618525
15070101,9519500,0.0271584870731941,20.74,294.74,192.390785569411,228.88,0.4428,0.1236,8e-04,0.0084,0,0.1364,-3.57853158703956,0.0521107686437692
15070101,9519500,0.0213417828449372,21.92,217.3,244.506896972656,228.88,0.4428,0.1236,8e-04,0.0084,0,0.1364,-3.82551568019925,0.148172504864856
15070101,9519500,0.220163424833261,22.43,142.69,157.735412597656,228.88,0.4428,0.1236,8e-04,0.0084,0,0.1364,-1.2647142679801,0.148074204319078
15070101,9519501,0.183565853860795,22.69,73,136.850723266602,228.88,0.4428,0.1236,8e-04,0.0084,0,0.1364,-1.49237277557789,0.0858391047330967
15070101,9519501,0.116125287464156,23.03,159.47,196.268127441406,228.88,0.4428,0.1236,8e-04,0.0084,0,0.1364,-2.02964565208999,0.0110296832759659
15050100,9479500,0.0305357740257254,20.85,187.76,330.983970994216,315.6,0.2148,0.5261,9e-04,0.0297,0.0086,0.0605,-3.45784465938501,0.0408185340674156
15050100,9479500,0.0317195440019598,19.9,406.02,330.983970994216,315.6,0.2148,0.5261,9e-04,0.0297,0.0086,0.0605,-3.41858875164749,0.06202818791778
15050100,9479500,0.0211407461429649,20.63,337.28,298.230010986328,315.6,0.2148,0.5261,9e-04,0.0297,0.0086,0.0605,-3.83518559184837,0.0211446060368123
15050100,9479500,0.0209469519509847,20.22,211.85,264.31884765625,315.6,0.2148,0.5261,9e-04,0.0297,0.0086,0.0605,-3.84459268283311,0.0142957422105809
15050100,9479500,0.0155996474812593,20.08,267.34,296.79150390625,315.6,0.2148,0.5261,9e-04,0.0297,0.0086,0.0605,-4.14478435997702,0.00944079694400935
15050100,9479500,0.0482471644554383,19.35,298.54,278.142791748047,315.6,0.2148,0.5261,9e-04,0.0297,0.0086,0.0605,-2.98196831625858,0.0169675564702511
15050100,9479500,0.00552269837181021,20.14,359.62,322.625823974609,315.6,0.2148,0.5261,9e-04,0.0297,0.0086,0.0605,-5.19335069780955,0.0313270059431656
15050100,9479500,0.0188974358086951,20.09,609.44,563.347229003906,315.6,0.2148,0.5261,9e-04,0.0297,0.0086,0.0605,-3.94965076339028,0.071878778289389
15050100,9479500,0.138354317655297,19.76,551.49,533.754638671875,315.6,0.2148,0.5261,9e-04,0.0297,0.0086,0.0605,-1.82902623084764,0.104329275922946
15050100,9479500,0.0944773462256302,19.94,453.88,476.509368896484,315.6,0.2148,0.5261,9e-04,0.0297,0.0086,0.0605,-2.26015221170176,0.117146828942345
15050100,9479500,0.0053335984949667,20.37,451.87,408.472259521484,315.6,0.2148,0.5261,9e-04,0.0297,0.0086,0.0605,-5.22838125593006,0.0520008835145582
15070102,9512501,0.221067138963269,16.94,377.65,378.437391779973,1062.47,0.0665,0.3608,0.0052,0.0458,0.0723,0.0618,-1.25945840447268,0.129502010516635
15070102,9512501,0.253698559247846,17.48,206.78,378.437391779973,1062.47,0.0665,0.3608,0.0052,0.0458,0.0723,0.0618,-1.07898280703318,0.187579173304954
15070102,9512501,0.119035840974432,18.36,343.17,378.437391779973,1062.47,0.0665,0.3608,0.0052,0.0458,0.0723,0.0618,-2.00159231053469,0.191169733689825
15070102,9512500,0.184589696595359,16.94,377.65,378.437391779973,1062.47,0.0665,0.3608,0.0052,0.0458,0.0723,0.0618,-1.48555592056653,0.129502010516635
15070102,9512500,0.100238374413893,17.23,438.99,378.437391779973,1062.47,0.0665,0.3608,0.0052,0.0458,0.0723,0.0618,-2.1945787742668,0.105384635098025
15070102,9512500,0.0976104162276511,17.87,151.85,378.437391779973,1062.47,0.0665,0.3608,0.0052,0.0458,0.0723,0.0618,-2.22406212650326,0.201008923934224
15070102,9512500,0.0772229856754299,17.7,450.55,396.034820556641,1062.47,0.0665,0.3608,0.0052,0.0458,0.0723,0.0618,-2.48069046274429,0.105331801485008
15070102,9512500,0.162663796733409,18.19,276.13,315.536193847656,1062.47,0.0665,0.3608,0.0052,0.0458,0.0723,0.0618,-1.63854019238509,0.0472523646062864
15070102,9512500,0.0521599744100685,17.86,693,582.679626464844,1062.47,0.0665,0.3608,0.0052,0.0458,0.0723,0.0618,-2.89987031162377,0.118747335730505
15070102,9512500,0.472122655243982,19.08,231.53,268.049926757812,1062.47,0.0665,0.3608,0.0052,0.0458,0.0723,0.0618,-0.111625140489503,0.277512178161964
15070102,9512500,0.622115878756751,18.49,345.66,375.718688964844,1062.47,0.0665,0.3608,0.0052,0.0458,0.0723,0.0618,0.498538784575782,0.231615795643392
15070102,9512500,0.234131804963645,19.23,270.73,346.952178955078,1062.47,0.0665,0.3608,0.0052,0.0458,0.0723,0.0618,-1.18512585993523,0.206413810517445
15070102,9512500,0.100271034972861,18.67,359.81,410.283142089844,1062.47,0.0665,0.3608,0.0052,0.0458,0.0723,0.0618,-2.19421669865755,0.200536560339803
15070102,9512500,0.0999022746938444,18.53,325.2,399.490478515625,1062.47,0.0665,0.3608,0.0052,0.0458,0.0723,0.0618,-2.1983108859996,0.184195086235165
15060202,9504430,0.523979129567465,11.61,576.53,531.483093261719,1280.6,0.0164,0.2007,4e-04,0.0127,0.4429,0.0674,0.0959901557413817,0.557201109002473
15060202,9504420,0.281184729208301,11.44,718,535.714904785156,1280.6,0.0164,0.2007,4e-04,0.0127,0.4429,0.0674,-0.938592546865451,0.365382222302069
15060202,9504420,0.437023117831381,12.28,553.04,547.505981445312,1280.6,0.0164,0.2007,4e-04,0.0127,0.4429,0.0674,-0.253252470516822,0.52243771035276
15060202,9504420,0.568493509341857,12.17,534.64,452.794464111328,1280.6,0.0164,0.2007,4e-04,0.0127,0.4429,0.0674,0.2757073434689,0.585631774534757
15020018,9401280,0.0519772840971988,11.41,234.33,204.762182734563,1434.27,0.5711,0.2044,1e-04,9e-04,0.0629,0.0926,-2.9035716850382,0.126519424280745
15020018,9401280,0.0931493598474318,11.6,224.13,204.762182734563,1434.27,0.5711,0.2044,1e-04,9e-04,0.0629,0.0926,-2.27577353722372,0.127442221270539
15020018,9401260,0.249356571016492,11.13,231.48,228.675354003906,1434.27,0.5711,0.2044,1e-04,9e-04,0.0629,0.0926,-1.10204685982369,0.124978780624307
15020018,9401260,0.0713905070255842,11.42,272.67,251.915969848633,1434.27,0.5711,0.2044,1e-04,9e-04,0.0629,0.0926,-2.56552339273972,0.131227182800027
15020018,9401260,0.157330230112652,12.5,192.12,190.602691650391,1434.27,0.5711,0.2044,1e-04,9e-04,0.0629,0.0926,-1.67822817634867,0.128801288126442
15020018,9401260,0.0965455249451904,12.75,184.66,159.719146728516,1434.27,0.5711,0.2044,1e-04,9e-04,0.0629,0.0926,-2.23621106325034,0.201512232847677
15020018,9401260,0.0383862080283495,12.79,167.8,170.130004882812,1434.27,0.5711,0.2044,1e-04,9e-04,0.0629,0.0926,-3.22091467726092,0.137640363732587
15050301,9482000,0.0109242332993765,18.68,336.18,437.951768141526,860.4,0.189,0.5281,9e-04,0.0322,0.0686,0.1076,-4.50578737812018,0.00297087714106478
15050301,9482000,0.00702843942446577,17.16,445.86,437.951768141526,860.4,0.189,0.5281,9e-04,0.0322,0.0686,0.1076,-4.95073733053661,0.00482977675094774
15050301,9482000,0.00943780601918504,18.14,456.98,437.951768141526,860.4,0.189,0.5281,9e-04,0.0322,0.0686,0.1076,-4.65354911473449,0.0040028608115649
15050301,9482000,0.0147017055227821,17.57,401.1,532.926879882812,860.4,0.189,0.5281,9e-04,0.0322,0.0686,0.1076,-4.20498092334629,0.00256945739120595
15050301,9482000,0.0127914735075917,17.02,375.45,387.229797363281,860.4,0.189,0.5281,9e-04,0.0322,0.0686,0.1076,-4.3461024734189,0.00807165626930177
15050301,9482000,5.27379773208552e-05,18.61,315.86,371.591125488281,860.4,0.189,0.5281,9e-04,0.0322,0.0686,0.1076,-9.85012199030541,0.00301682194271265
15050301,9482000,0.00537261417766995,18.32,253.87,259.218078613281,860.4,0.189,0.5281,9e-04,0.0322,0.0686,0.1076,-5.22105357885958,0.00273034874308367
15050301,9482000,0.0185497875692806,18.42,320.23,329.882904052734,860.4,0.189,0.5281,9e-04,0.0322,0.0686,0.1076,-3.96857294923255,0.00332005069061246
15050301,9482000,0.000118734920068087,19.13,220.84,240.597686767578,860.4,0.189,0.5281,9e-04,0.0322,0.0686,0.1076,-9.038498370044,0.00675935791457302
15060101,9489070,0.257882933166947,8.78,555.09,491.654205322266,2625.75,0.0305,0.5036,0.0015,4e-04,0.7036,0.0384,-1.05700126820271,0.340474211639771
15060101,9489070,0.335521868034784,8.81,658.12,498.115539550781,2625.75,0.0305,0.5036,0.0015,4e-04,0.7036,0.0384,-0.683314833886208,0.314005439127443
15030107,9528200,0.177896948007461,24.15,80.49,73.4236297607422,36.57,0.41,0.2007,0.0225,0.027,0,0.0258,-1.53066131572475,0.00259344508218814
15030107,9528200,0.000945418991314836,24.78,52.17,80.6270980834961,36.57,0.41,0.2007,0.0225,0.027,0,0.0258,-6.96293648549863,0.0855727660415474
15030107,9528200,0.000370271179200063,24.35,90.22,84.9778060913086,36.57,0.41,0.2007,0.0225,0.027,0,0.0258,-7.9009045642749,0.00238633963124667
15030107,9531800,0.560325282943347,24.15,80.49,73.4236297607422,36.57,0.41,0.2007,0.0225,0.027,0,0.0258,0.242482303398939,0.00259344508218814
15070201,9529250,0.0051402215154978,20.2,78.43,73.7320327758789,42.52,0.4201,0.164,3e-04,0.0029,0,0.0352,-5.26550562614254,0.0241912269736448
15070201,9529250,0.0821080087284106,21.38,241.51,215.665786743164,42.52,0.4201,0.164,3e-04,0.0029,0,0.0352,-2.41404416697257,0.0516727043271508
15070201,9529250,0.0762502708346144,21.32,104.58,144.787521362305,42.52,0.4201,0.164,3e-04,0.0029,0,0.0352,-2.49442021166141,0.0393174874820526
15070201,9529250,0.302269192508261,21.95,135.19,173.016342163086,42.52,0.4201,0.164,3e-04,0.0029,0,0.0352,-0.836515379490557,0.168616706907311
15070201,9529250,0.333545957109322,22.23,103.89,120.253234863281,42.52,0.4201,0.164,3e-04,0.0029,0,0.0352,-0.692190526050645,0.112453837464926
15030104,9429070,0.787644268765387,22.21,140.61,99.9390487670898,87.27,0.5778,0.1603,0.0075,0.0037,0,0.0119,1.31078370639089,0.759631280800522
15030104,9429030,0.907397527296459,22.15,181.9,115.461349487305,88.42,0.5778,0.1603,0.0075,0.0037,0,0.0119,2.28226479782606,0.914957832122258
15030104,9429030,0.898204188151867,22.32,74.41,41.7994194030762,88.42,0.5778,0.1603,0.0075,0.0037,0,0.0119,2.1774284611814,0.931603437692242
15030104,9429030,0.914318295485269,22.33,65.41,69.7341079711914,88.42,0.5778,0.1603,0.0075,0.0037,0,0.0119,2.36753943544014,0.95090427353546
15030101,9423650,0.0108193259794335,20.2,95.31,98.8670349121094,139.15,0.5321,0.0248,0.0336,0.0219,2e-04,0.0235,-4.51554302095216,0.0396723068613841
15030101,9423650,0.549549326827087,22.24,43.2,48.0029106140137,139.15,0.5321,0.0248,0.0336,0.0219,2e-04,0.0235,0.19884995901948,0.128939304537797
15030107,9527900,0.709757001153653,23.52,53.15,78.1531677246094,47.62,0.41,0.2007,0.0225,0.027,0,0.0258,0.894204160385552,0.688085106959683
15030104,9429060,0.854844028731818,21.79,153.97,181.877899169922,87.5,0.5778,0.1603,0.0075,0.0037,0,0.0119,1.77311020153269,0.83927491968693
15030104,9429060,0.838419676993184,22.28,175.53,146.168090820312,87.5,0.5778,0.1603,0.0075,0.0037,0,0.0119,1.64651640788591,0.833964370630295
15070201,9522660,0.0324177208074511,22.87,115.8,116.515701293945,50.79,0.4201,0.164,3e-04,0.0029,0,0.0352,-3.39609525259754,0.0408036198978582
15070201,9522680,0.144361633085223,22.81,125.62,85.4288177490234,50.12,0.4201,0.164,3e-04,0.0029,0,0.0352,-1.77952632602052,0.195953680861495
15030104,9428510,0.708095965189702,22.98,48.94,103.36531829834,101.8,0.5778,0.1603,0.0075,0.0037,0,0.0119,0.886154528219922,0.690258163652356
15030104,9428510,0.754870686105248,22.42,57.3,81.6911544799805,101.8,0.5778,0.1603,0.0075,0.0037,0,0.0119,1.12476057478133,0.830039599201392
15030104,9428510,0.648786472120171,23.38,98.47,93.5804290771484,101.8,0.5778,0.1603,0.0075,0.0037,0,0.0119,0.61370927192843,0.682039705669611
15030104,9428510,0.647350917053512,22.28,94.05,128.676910400391,101.8,0.5778,0.1603,0.0075,0.0037,0,0.0119,0.607415059943549,0.658437206103848
15030104,9428511,0.0477298703280442,22.4,133.59,124.689239501953,101.97,0.5778,0.1603,0.0075,0.0037,0,0.0119,-2.99329132996432,0.178440183052381
15030104,9428511,0.130167118796843,22.67,115.12,163.131271362305,101.97,0.5778,0.1603,0.0075,0.0037,0,0.0119,-1.89948194854893,0.0856396911346402
15030104,9428511,0.132272588724641,22.75,107.09,89.6592330932617,101.97,0.5778,0.1603,0.0075,0.0037,0,0.0119,-1.88101276366515,0.130056338832579
15070201,9529100,0.345695364309009,21.66,117.32,114.212600708008,51.82,0.4201,0.164,3e-04,0.0029,0,0.0352,-0.638015109553109,0.695126467992908
15070201,9529100,0.635854753222336,22.3,95.9,107.357116699219,51.82,0.4201,0.164,3e-04,0.0029,0,0.0352,0.557417344167337,0.604470691111517
15070201,9529300,0.919276573778128,20.7,104.89,121.139755249023,48.7,0.4201,0.164,3e-04,0.0029,0,0.0352,2.43255820696528,0.794265711755359
15070201,9529300,0.87817628243581,20.85,171.83,206.15803527832,48.7,0.4201,0.164,3e-04,0.0029,0,0.0352,1.97527228893859,0.773115802659168
15070201,9529300,0.877803581659813,21.04,118.58,161.393630981445,48.7,0.4201,0.164,3e-04,0.0029,0,0.0352,1.97179312102493,0.865346060318189
15070201,9529300,0.871446304027639,21.47,110.08,146.904830932617,48.7,0.4201,0.164,3e-04,0.0029,0,0.0352,1.91380756524107,0.81995328540058
15070201,9529300,0.77741033215321,21.26,110.79,150.603820800781,48.7,0.4201,0.164,3e-04,0.0029,0,0.0352,1.25063828700066,0.806008702456937
15070201,9529300,0.801738354500373,22.79,30.56,74.544548034668,48.7,0.4201,0.164,3e-04,0.0029,0,0.0352,1.39719471309102,0.891997716028036
15070201,9529300,0.812449577011772,22.43,104.45,95.3933944702148,48.7,0.4201,0.164,3e-04,0.0029,0,0.0352,1.46600612135457,0.864198752127378
15070201,9529300,0.865327326262039,22.29,143.09,80.6778717041016,48.7,0.4201,0.164,3e-04,0.0029,0,0.0352,1.86026065195256,0.706374548508983
15070201,9529300,0.647225023900091,22.39,38.68,86.8689346313477,48.7,0.4201,0.164,3e-04,0.0029,0,0.0352,0.606863637665986,0.777482474926333
15070201,9529300,0.840787438727643,21.99,150,117.680732727051,48.7,0.4201,0.164,3e-04,0.0029,0,0.0352,1.66409870702153,0.72123106292169
15070201,9529300,0.821661308223643,22.81,125.62,85.4288177490234,48.7,0.4201,0.164,3e-04,0.0029,0,0.0352,1.5276437712352,0.867954760811139
15070201,9529300,0.760238354405214,22.23,103.89,120.253234863281,48.7,0.4201,0.164,3e-04,0.0029,0,0.0352,1.15398672183467,0.847971339151418
15030104,9428505,0.155734548895888,21.81,138.11,169.892944335938,103.88,0.5778,0.1603,0.0075,0.0037,0,0.0119,-1.69031401244683,0.139961423216293
15070201,9520500,0.230412548176081,20.87,277.27,132.21603710468,47.91,0.4201,0.164,3e-04,0.0029,0,0.0352,-1.20598320450747,0.135173372667424
15070201,9520500,0.00915067314124595,21.13,157.96,132.21603710468,47.91,0.4201,0.164,3e-04,0.0029,0,0.0352,-4.68473503732486,0.0904943845288891
15070201,9520500,0.0256306262308989,21.44,107.62,132.21603710468,47.91,0.4201,0.164,3e-04,0.0029,0,0.0352,-3.63800249201178,0.0252888225307653
15070201,9520500,0.679503870547852,21.04,118.58,161.393630981445,47.91,0.4201,0.164,3e-04,0.0029,0,0.0352,0.751492730050031,0.490874752473417
15070201,9520500,0.623743775231399,22.5,77.62,88.7374954223633,47.91,0.4201,0.164,3e-04,0.0029,0,0.0352,0.505469307265277,0.660755972394664
15070201,9520500,0.591133531190597,21.96,84.79,87.7494888305664,47.91,0.4201,0.164,3e-04,0.0029,0,0.0352,0.368653312378783,0.627490032416958
15070201,9520500,0.510554923018134,22.02,172.66,156.034118652344,47.91,0.4201,0.164,3e-04,0.0029,0,0.0352,0.0422259651417516,0.236064695804231
15070201,9520500,0.546876169960053,23.44,94.89,95.0345001220703,47.91,0.4201,0.164,3e-04,0.0029,0,0.0352,0.188056952840316,0.512334441259034
15070201,9520500,0.596433806527093,22.76,91.69,93.6996383666992,47.91,0.4201,0.164,3e-04,0.0029,0,0.0352,0.390627743086264,0.5972551515572
15030104,9428508,0.836191398374677,22.33,222.58,254.395812988281,99.54,0.5778,0.1603,0.0075,0.0037,0,0.0119,1.63015884928963,0.808189911732948
15030104,9428508,0.876493554470383,22.28,175.53,146.168090820312,99.54,0.5778,0.1603,0.0075,0.0037,0,0.0119,1.95963600539169,0.83901052631833
15030104,9428508,0.89034661622601,22.67,115.12,163.131271362305,99.54,0.5778,0.1603,0.0075,0.0037,0,0.0119,2.09428650918178,0.846904572328902
15030204,9426620,0.67243959651836,20.83,217.19,163.984161376953,155.99,0.5322,0.0875,0.0046,2e-04,0.0019,0.0035,0.719239811957878,0.680346998200756
15030204,9426620,0.257520283405804,20.65,235.1,190.503280639648,155.99,0.5322,0.0875,0.0046,2e-04,0.0019,0.0035,-1.05889706507593,0.347708873449074
15010010,9415060,0.0086846945822152,16.2,209.87,213.919891357422,498.14,0.1679,0.1241,1e-04,0.0028,0.1212,0.1834,-4.73747041971224,0.0827497712318937
15010010,9414900,0.863355496533552,16.86,169.97,191.063079833984,559.06,0.1679,0.1241,1e-04,0.0028,0.1212,0.1834,1.84344384923484,0.67699136161392
15010010,9414900,0.784652122411513,17.35,241.86,224.149826049805,559.06,0.1679,0.1241,1e-04,0.0028,0.1212,0.1834,1.29298570758186,0.695068763076295
15010010,9414900,0.220162464089479,16.98,378.63,316.018676757812,559.06,0.1679,0.1241,1e-04,0.0028,0.1212,0.1834,-1.26471986374538,0.501739296682263
15010010,9414900,0.0735466944941742,16.72,413.51,279.329833984375,559.06,0.1679,0.1241,1e-04,0.0028,0.1212,0.1834,-2.53344314190678,0.457053100827714
15010010,9414900,0.823021362313285,16.72,227.84,200.118179321289,559.06,0.1679,0.1241,1e-04,0.0028,0.1212,0.1834,1.53695312272389,0.541812687160236
15010010,9415000,0.737591556450921,17.55,168.51,247.225181110089,540.41,0.1679,0.1241,1e-04,0.0028,0.1212,0.1834,1.03348799013711,0.683333050325346
15010010,9415000,0.647167237308539,15.57,256.99,247.225181110089,540.41,0.1679,0.1241,1e-04,0.0028,0.1212,0.1834,0.606610557664655,0.597609965245965
15010010,9415000,0.631437998265627,15.81,136.29,247.225181110089,540.41,0.1679,0.1241,1e-04,0.0028,0.1212,0.1834,0.538390803441365,0.752094709295147
15010010,9415000,0.662052430107199,16.22,180.52,247.225181110089,540.41,0.1679,0.1241,1e-04,0.0028,0.1212,0.1834,0.672453987568068,0.653745064507939
